timestamp,domain,measure
123,uncore-0,0.01183
123,package-global,14.40826
123,cpu%_package-global,12.75
123,cpu%_package-0,12.66639
123,freq_package-0,877239.0
126,psys-1,23.48306
126,core-0,12.27746
126,package-0,14.32954
126,uncore-0,0.01573
126,package-global,14.32954
126,cpu%_package-global,12.78634
126,cpu%_package-0,12.62472
126,freq_package-0,896562.5
129,psys-1,23.17962
129,core-0,12.00416
129,package-0,14.0541
129,uncore-0,0.00715
129,package-global,14.0541
129,cpu%_package-global,12.63553
129,cpu%_package-0,12.70751
129,freq_package-0,907299.875
132,psys-1,23.44755
132,core-0,12.13489
132,package-0,14.27326
132,uncore-0,0.0102
132,package-global,14.27326
132,cpu%_package-global,12.78102
132,cpu%_package-0,12.66667
132,freq_package-0,954184.875
135,psys-1,23.49517
135,core-0,12.16328
135,package-0,14.28218
135,uncore-0,0.01219
135,package-global,14.28218
135,cpu%_package-global,12.71893
135,cpu%_package-0,12.79181
135,freq_package-0,901955.75
138,psys-1,23.39899
138,core-0,12.13887
138,package-0,14.1799
138,uncore-0,0.01341
138,package-global,14.1799
138,cpu%_package-global,12.6408
138,cpu%_package-0,12.70806
138,freq_package-0,899352.875
141,psys-1,23.38505
141,core-0,12.05652
141,package-0,14.17357
141,uncore-0,0.0122
141,package-global,14.17357
141,cpu%_package-global,12.67723
141,cpu%_package-0,12.62528
141,freq_package-0,915273.375
144,psys-1,23.32606
144,core-0,12.07082
144,package-0,14.12103
144,uncore-0,0.00516
144,package-global,14.12103
144,cpu%_package-global,12.56785
144,cpu%_package-0,12.58319
144,freq_package-0,1486532.375
147,psys-1,23.38782
147,core-0,12.10936
147,package-0,14.1843
147,uncore-0,0.0
147,package-global,14.1843
147,cpu%_package-global,12.6408
147,cpu%_package-0,12.54195
147,freq_package-0,893283.375
150,psys-1,23.48124
150,core-0,12.28734
150,package-0,14.29248
150,uncore-0,0.0
150,package-global,14.29248
150,cpu%_package-global,12.55213
150,cpu%_package-0,12.54167
150,freq_package-0,1079630.875
153,psys-1,23.62619
153,core-0,12.23594
153,package-0,14.36713
153,uncore-0,0.0
153,package-global,14.36713
153,cpu%_package-global,12.67723
153,cpu%_package-0,12.70834
153,freq_package-0,1018553.625
156,psys-1,23.57312
156,core-0,12.27869
156,package-0,14.32944
156,uncore-0,0.0
156,package-global,14.32944
156,cpu%_package-global,12.75531
156,cpu%_package-0,12.62514
156,freq_package-0,1000578.75
159,psys-1,21.94141
159,core-0,10.81722
159,package-0,12.8537
159,uncore-0,0.0
159,package-global,12.8537
159,cpu%_package-global,12.57809
159,cpu%_package-0,12.54153
159,freq_package-0,865560.75
162,psys-1,21.58275
162,core-0,10.40498
162,package-0,12.48956
162,uncore-0,0.00126
162,package-global,12.48956
162,cpu%_package-global,12.6408
162,cpu%_package-0,12.66667
162,freq_package-0,1326152.75
165,psys-1,22.18435
165,core-0,10.37182
165,package-0,12.75365
165,uncore-0,0.0
165,package-global,12.75365
165,cpu%_package-global,13.35559
165,cpu%_package-0,13.3033
165,freq_package-0,1473697.5
168,psys-1,23.63794
168,core-0,10.03588
168,package-0,12.62724
168,uncore-0,0.0
168,package-global,12.62724
168,cpu%_package-global,13.17765
168,cpu%_package-0,13.29029
168,freq_package-0,951641.0
171,psys-1,24.10531
171,core-0,10.43412
171,package-0,12.83993
171,uncore-0,0.0
171,package-global,12.83993
171,cpu%_package-global,12.96914
171,cpu%_package-0,12.875
171,freq_package-0,1327272.625
174,psys-1,23.6739
174,core-0,10.38808
174,package-0,12.80657
174,uncore-0,0.0
174,package-global,12.80657
174,cpu%_package-global,12.93283
174,cpu%_package-0,12.87598
174,freq_package-0,879667.125
177,psys-1,23.79295
177,core-0,10.4206
177,package-0,12.90305
177,uncore-0,0.0
177,package-global,12.90305
177,cpu%_package-global,12.97455
177,cpu%_package-0,13.0007
177,freq_package-0,854755.25
180,psys-1,23.75318
180,core-0,10.45794
180,package-0,12.93484
180,uncore-0,0.0
180,package-global,12.93484
180,cpu%_package-global,13.93408
180,cpu%_package-0,13.91556
180,freq_package-0,894781.125
183,psys-1,22.73439
183,core-0,10.56472
183,package-0,13.2695
183,uncore-0,0.03764
183,package-global,13.2695
183,cpu%_package-global,15.911
183,cpu%_package-0,15.8073
183,freq_package-0,2475620.625
186,psys-1,22.88255
186,core-0,9.38739
186,package-0,13.3386
186,uncore-0,0.25105
186,package-global,13.3386
186,cpu%_package-global,23.8548
186,cpu%_package-0,23.60972
186,freq_package-0,2796257.75
189,psys-1,22.87272
189,core-0,9.10302
189,package-0,13.36197
189,uncore-0,0.25904
189,package-global,13.36197
189,cpu%_package-global,24.49506
189,cpu%_package-0,24.85148
189,freq_package-0,2525763.875
192,psys-1,22.87267
192,core-0,9.19253
192,package-0,13.39842
192,uncore-0,0.26028
192,package-global,13.39842
192,cpu%_package-global,24.74227
192,cpu%_package-0,25.50302
192,freq_package-0,2008074.125
195,psys-1,22.27058
195,core-0,8.60936
195,package-0,12.8389
195,uncore-0,0.2358
195,package-global,12.8389
195,cpu%_package-global,24.34182
195,cpu%_package-0,24.08097
195,freq_package-0,1802241.625
198,psys-1,22.7293
198,core-0,9.05345
198,package-0,13.31209
198,uncore-0,0.24958
198,package-global,13.31209
198,cpu%_package-global,24.27771
198,cpu%_package-0,24.42428
198,freq_package-0,2372125.25
201,psys-1,22.3729
201,core-0,8.74232
201,package-0,12.98374
201,uncore-0,0.24597
201,package-global,12.98374
201,cpu%_package-global,24.05885
201,cpu%_package-0,24.35841
201,freq_package-0,2345214.625
204,psys-1,23.0394
204,core-0,9.33678
204,package-0,13.54712
204,uncore-0,0.2377
204,package-global,13.54712
204,cpu%_package-global,25.28139
204,cpu%_package-0,25.12108
204,freq_package-0,2420060.25
207,psys-1,22.31349
207,core-0,8.70373
207,package-0,12.93883
207,uncore-0,0.25064
207,package-global,12.93883
207,cpu%_package-global,24.5599
207,cpu%_package-0,24.57283
207,freq_package-0,2090246.25
210,psys-1,22.44547
210,core-0,8.87957
210,package-0,13.04993
210,uncore-0,0.23728
210,package-global,13.04993
210,cpu%_package-global,24.41659
210,cpu%_package-0,24.42063
210,freq_package-0,2719034.375
213,psys-1,23.00186
213,core-0,9.31215
213,package-0,13.54156
213,uncore-0,0.20853
213,package-global,13.54156
213,cpu%_package-global,24.5153
213,cpu%_package-0,24.42816
213,freq_package-0,2877003.875
216,psys-1,22.75317
216,core-0,9.208
216,package-0,13.43068
216,uncore-0,0.22266
216,package-global,13.43068
216,cpu%_package-global,24.42814
216,cpu%_package-0,24.40214
216,freq_package-0,1292677.375
219,psys-1,22.81375
219,core-0,9.25033
219,package-0,13.50176
219,uncore-0,0.24605
219,package-global,13.50176
219,cpu%_package-global,24.5478
219,cpu%_package-0,24.59573
219,freq_package-0,1970131.125
222,psys-1,22.60095
222,core-0,9.00797
222,package-0,13.29421
222,uncore-0,0.27229
222,package-global,13.29421
222,cpu%_package-global,24.33132
222,cpu%_package-0,24.41985
222,freq_package-0,2302385.875
225,psys-1,22.86466
225,core-0,9.17736
225,package-0,13.54645
225,uncore-0,0.28621
225,package-global,13.54645
225,cpu%_package-global,24.61207
225,cpu%_package-0,25.04866
225,freq_package-0,2542642.375
228,psys-1,23.20286
228,core-0,9.4978
228,package-0,13.85576
228,uncore-0,0.25727
228,package-global,13.85576
228,cpu%_package-global,24.52586
228,cpu%_package-0,24.3573
228,freq_package-0,2059876.25
231,psys-1,23.23571
231,core-0,9.49408
231,package-0,13.88001
231,uncore-0,0.26383
231,package-global,13.88001
231,cpu%_package-global,24.37446
231,cpu%_package-0,24.25331
231,freq_package-0,2465633.125
234,psys-1,23.47619
234,core-0,9.53479
234,package-0,13.95471
234,uncore-0,0.28536
234,package-global,13.95471
234,cpu%_package-global,24.44924
234,cpu%_package-0,24.52754
234,freq_package-0,2223503.75
237,psys-1,23.43148
237,core-0,9.57194
237,package-0,13.94114
237,uncore-0,0.24976
237,package-global,13.94114
237,cpu%_package-global,24.26343
237,cpu%_package-0,24.35268
237,freq_package-0,2324974.0
240,psys-1,23.43428
240,core-0,9.64335
240,package-0,13.97659
240,uncore-0,0.23574
240,package-global,13.97659
240,cpu%_package-global,24.60009
240,cpu%_package-0,24.68586
240,freq_package-0,2349996.0
243,psys-1,23.79677
243,core-0,9.77967
243,package-0,14.18594
243,uncore-0,0.26237
243,package-global,14.18594
243,cpu%_package-global,28.81795
243,cpu%_package-0,28.45989
243,freq_package-0,2563778.375
246,psys-1,26.80519
246,core-0,11.78339
246,package-0,16.6614
246,uncore-0,0.26593
246,package-global,16.6614
246,cpu%_package-global,37.42463
246,cpu%_package-0,37.47502
246,freq_package-0,2665931.875
249,psys-1,26.4128
249,core-0,11.54902
249,package-0,16.37795
249,uncore-0,0.27872
249,package-global,16.37795
249,cpu%_package-global,37.51077
249,cpu%_package-0,37.61176
249,freq_package-0,2660314.5
252,psys-1,26.55456
252,core-0,11.51117
252,package-0,16.23717
252,uncore-0,0.26983
252,package-global,16.23717
252,cpu%_package-global,39.56091
252,cpu%_package-0,39.59055
252,freq_package-0,2712518.375
255,psys-1,25.97428
255,core-0,11.5657
255,package-0,16.06913
255,uncore-0,0.3184
255,package-global,16.06913
255,cpu%_package-global,37.28374
255,cpu%_package-0,37.37638
255,freq_package-0,2484016.5
258,psys-1,26.31275
258,core-0,11.486
258,package-0,16.19885
258,uncore-0,0.2919
258,package-global,16.19885
258,cpu%_package-global,37.44076
258,cpu%_package-0,37.40884
258,freq_package-0,2579356.625
261,psys-1,26.13584
261,core-0,11.67595
261,package-0,16.23177
261,uncore-0,0.25677
261,package-global,16.23177
261,cpu%_package-global,37.54889
261,cpu%_package-0,37.67481
261,freq_package-0,2073872.0
264,psys-1,26.18555
264,core-0,11.44717
264,package-0,16.14286
264,uncore-0,0.26995
264,package-global,16.14286
264,cpu%_package-global,37.58621
264,cpu%_package-0,37.48569
264,freq_package-0,2655642.875
267,psys-1,25.95159
267,core-0,11.45175
267,package-0,16.06287
267,uncore-0,0.26525
267,package-global,16.06287
267,cpu%_package-global,37.11563
267,cpu%_package-0,37.25905
267,freq_package-0,2876154.125
270,psys-1,23.82678
270,core-0,9.89602
270,package-0,14.28549
270,uncore-0,0.24175
270,package-global,14.28549
270,cpu%_package-global,27.38661
270,cpu%_package-0,27.17778
270,freq_package-0,2110052.5
273,psys-1,23.08459
273,core-0,9.31822
273,package-0,13.68333
273,uncore-0,0.23914
273,package-global,13.68333
273,cpu%_package-global,24.36285
273,cpu%_package-0,24.40423
273,freq_package-0,1795845.125
276,psys-1,22.91446
276,core-0,9.05263
276,package-0,13.43079
276,uncore-0,0.258
276,package-global,13.43079
276,cpu%_package-global,25.51813
276,cpu%_package-0,25.67742
276,freq_package-0,2807009.25
279,psys-1,23.35857
279,core-0,9.48347
279,package-0,13.82354
279,uncore-0,0.25148
279,package-global,13.82354
279,cpu%_package-global,25.22523
279,cpu%_package-0,25.22234
279,freq_package-0,2089306.75
282,psys-1,22.89385
282,core-0,9.12065
282,package-0,13.47073
282,uncore-0,0.27758
282,package-global,13.47073
282,cpu%_package-global,24.59016
282,cpu%_package-0,24.67547
282,freq_package-0,2356063.25
285,psys-1,22.67309
285,core-0,8.98295
285,package-0,13.28809
285,uncore-0,0.25743
285,package-global,13.28809
285,cpu%_package-global,24.75332
285,cpu%_package-0,24.771
285,freq_package-0,2076763.375
288,psys-1,23.02725
288,core-0,9.23728
288,package-0,13.59448
288,uncore-0,0.24362
288,package-global,13.59448
288,cpu%_package-global,24.37229
288,cpu%_package-0,24.4821
288,freq_package-0,2068767.875
291,psys-1,22.91235
291,core-0,9.13579
291,package-0,13.51133
291,uncore-0,0.26055
291,package-global,13.51133
291,cpu%_package-global,24.88182
291,cpu%_package-0,24.92496
291,freq_package-0,2304969.125
294,psys-1,23.24422
294,core-0,9.37323
294,package-0,13.74558
294,uncore-0,0.27624
294,package-global,13.74558
294,cpu%_package-global,25.10693
294,cpu%_package-0,25.40412
294,freq_package-0,2657690.0
297,psys-1,22.77794
297,core-0,9.00527
297,package-0,13.38075
297,uncore-0,0.28568
297,package-global,13.38075
297,cpu%_package-global,24.70943
297,cpu%_package-0,24.6399
297,freq_package-0,2138064.25
300,psys-1,22.88473
300,core-0,9.12033
300,package-0,13.46224
300,uncore-0,0.27509
300,package-global,13.46224
300,cpu%_package-global,24.91409
300,cpu%_package-0,25.20934
300,freq_package-0,2124278.625
303,psys-1,22.77779
303,core-0,9.0232
303,package-0,13.34116
303,uncore-0,0.28075
303,package-global,13.34116
303,cpu%_package-global,25.19413
303,cpu%_package-0,25.23965
303,freq_package-0,2067241.625
306,psys-1,24.25639
306,core-0,8.84726
306,package-0,13.19933
306,uncore-0,0.26441
306,package-global,13.19933
306,cpu%_package-global,24.4176
306,cpu%_package-0,24.26098
306,freq_package-0,1769430.5
309,psys-1,24.67316
309,core-0,9.13744
309,package-0,13.45454
309,uncore-0,0.23361
309,package-global,13.45454
309,cpu%_package-global,24.04844
309,cpu%_package-0,24.07478
309,freq_package-0,2126476.5
312,psys-1,24.3564
312,core-0,8.81102
312,package-0,13.16113
312,uncore-0,0.26622
312,package-global,13.16113
312,cpu%_package-global,24.8172
312,cpu%_package-0,24.94567
312,freq_package-0,1924104.0
315,psys-1,24.52585
315,core-0,8.93203
315,package-0,13.30691
315,uncore-0,0.28344
315,package-global,13.30691
315,cpu%_package-global,24.49332
315,cpu%_package-0,24.80606
315,freq_package-0,2441491.375
318,psys-1,24.82815
318,core-0,9.22284
318,package-0,13.57894
318,uncore-0,0.26821
318,package-global,13.57894
318,cpu%_package-global,24.16631
318,cpu%_package-0,24.45841
318,freq_package-0,2636626.25
321,psys-1,23.86947
321,core-0,9.45935
321,package-0,13.80209
321,uncore-0,0.26775
321,package-global,13.80209
321,cpu%_package-global,24.00519
321,cpu%_package-0,24.3986
321,freq_package-0,1894365.5
324,psys-1,23.3684
324,core-0,9.5173
324,package-0,13.84612
324,uncore-0,0.24272
324,package-global,13.84612
324,cpu%_package-global,24.44829
324,cpu%_package-0,25.04403
324,freq_package-0,2441393.625
327,psys-1,23.11692
327,core-0,9.32005
327,package-0,13.6148
327,uncore-0,0.22767
327,package-global,13.6148
327,cpu%_package-global,24.72055
327,cpu%_package-0,25.1093
327,freq_package-0,2202171.625
330,psys-1,22.70097
330,core-0,8.90281
330,package-0,13.24911
330,uncore-0,0.27121
330,package-global,13.24911
330,cpu%_package-global,24.61274
330,cpu%_package-0,24.62375
330,freq_package-0,2311084.75
333,psys-1,22.87102
333,core-0,9.07781
333,package-0,13.40507
333,uncore-0,0.24907
333,package-global,13.40507
333,cpu%_package-global,24.69931
333,cpu%_package-0,24.52811
333,freq_package-0,2419986.625
336,psys-1,22.83652
336,core-0,9.10845
336,package-0,13.39346
336,uncore-0,0.24897
336,package-global,13.39346
336,cpu%_package-global,23.6671
336,cpu%_package-0,23.55565
336,freq_package-0,1715740.25
339,psys-1,22.74951
339,core-0,9.01456
339,package-0,13.34122
339,uncore-0,0.25863
339,package-global,13.34122
339,cpu%_package-global,24.36175
339,cpu%_package-0,24.36298
339,freq_package-0,2034765.875
342,psys-1,23.39364
342,core-0,9.42622
342,package-0,13.83811
