timestamp,domain,measure
273,psys-1,30.97156
273,core-0,16.42748
273,package-0,18.91149
273,uncore-0,0.20263
273,package-global,18.91149
273,cpu%_package-global,13.79455
273,cpu%_package-0,13.75519
273,freq_package-0,3228221.5
276,psys-1,31.0873
276,core-0,16.3385
276,package-0,18.91915
276,uncore-0,0.21607
276,package-global,18.91915
276,cpu%_package-global,13.89703
276,cpu%_package-0,13.83766
276,freq_package-0,2917662.125
279,psys-1,26.88526
279,core-0,11.62306
279,package-0,14.78217
279,uncore-0,0.19812
279,package-global,14.78217
279,cpu%_package-global,14.22612
279,cpu%_package-0,14.203
279,freq_package-0,1140059.75
282,psys-1,20.41321
282,core-0,4.67311
282,package-0,8.59193
282,uncore-0,0.15535
282,package-global,8.59193
282,cpu%_package-global,14.08215
282,cpu%_package-0,13.84275
282,freq_package-0,1259422.875
285,psys-1,28.61012
285,core-0,14.17631
285,package-0,16.99309
285,uncore-0,0.18511
285,package-global,16.99309
285,cpu%_package-global,13.8796
285,cpu%_package-0,13.93934
285,freq_package-0,2793675.375
288,psys-1,29.68965
288,core-0,16.90643
288,package-0,19.34971
288,uncore-0,0.19831
288,package-global,19.34971
288,cpu%_package-global,13.91559
288,cpu%_package-0,14.00532
288,freq_package-0,2635597.125
291,psys-1,29.36408
291,core-0,14.95128
291,package-0,18.25251
291,uncore-0,0.20329
291,package-global,18.25251
291,cpu%_package-global,16.11814
291,cpu%_package-0,15.95132
291,freq_package-0,4122532.25
294,psys-1,36.93674
294,core-0,21.13034
294,package-0,25.23625
294,uncore-0,0.37257
294,package-global,25.23625
294,cpu%_package-global,23.29179
294,cpu%_package-0,23.32601
294,freq_package-0,4069547.375
297,psys-1,38.29553
297,core-0,22.29096
297,package-0,26.52542
297,uncore-0,0.40053
297,package-global,26.52542
297,cpu%_package-global,23.68421
297,cpu%_package-0,23.66316
297,freq_package-0,1885730.125
300,psys-1,16.9491
300,core-0,5.52073
300,package-0,8.71508
300,uncore-0,0.25067
300,package-global,8.71508
300,cpu%_package-global,8.72849
300,cpu%_package-0,8.77063
300,freq_package-0,961761.0
303,psys-1,8.23594
303,core-0,0.60979
303,package-0,2.64456
303,uncore-0,0.19844
303,package-global,2.64456
303,cpu%_package-global,2.90649
303,cpu%_package-0,2.85889
303,freq_package-0,920418.125
306,psys-1,8.47927
306,core-0,0.62639
306,package-0,2.67464
306,uncore-0,0.19685
306,package-global,2.67464
306,cpu%_package-global,3.28421
306,cpu%_package-0,3.32425
306,freq_package-0,780097.875
309,psys-1,9.28662
309,core-0,0.64101
309,package-0,2.6436
309,uncore-0,0.1833
309,package-global,2.6436
309,cpu%_package-global,2.91755
309,cpu%_package-0,2.91386
309,freq_package-0,1033093.625
312,psys-1,9.64088
312,core-0,0.57072
312,package-0,2.57957
312,uncore-0,0.18828
312,package-global,2.57957
312,cpu%_package-global,2.86316
312,cpu%_package-0,2.69169
312,freq_package-0,979508.25
315,psys-1,25.32315
315,core-0,11.50987
315,package-0,14.87134
315,uncore-0,0.26084
315,package-global,14.87134
315,cpu%_package-global,13.69454
315,cpu%_package-0,13.80877
315,freq_package-0,2552246.125
318,psys-1,37.77147
318,core-0,20.13278
318,package-0,24.6191
318,uncore-0,0.29922
318,package-global,24.6191
318,cpu%_package-global,22.13642
318,cpu%_package-0,21.8564
318,freq_package-0,3161385.625
321,psys-1,38.66278
321,core-0,20.59701
321,package-0,25.23231
321,uncore-0,0.35312
321,package-global,25.23231
321,cpu%_package-global,22.31298
321,cpu%_package-0,22.3686
321,freq_package-0,4236231.375
324,psys-1,38.56263
324,core-0,21.00361
324,package-0,25.70006
324,uncore-0,0.36434
324,package-global,25.70006
324,cpu%_package-global,22.34134
324,cpu%_package-0,22.36747
324,freq_package-0,2861708.75
327,psys-1,37.66879
327,core-0,21.23956
327,package-0,25.98679
327,uncore-0,0.3726
327,package-global,25.98679
327,cpu%_package-global,22.68439
327,cpu%_package-0,22.79464
327,freq_package-0,4198175.5
330,psys-1,37.47522
330,core-0,21.07102
330,package-0,25.84811
330,uncore-0,0.38848
330,package-global,25.84811
330,cpu%_package-global,22.09302
330,cpu%_package-0,21.82484
330,freq_package-0,2833565.75
333,psys-1,34.52321
333,core-0,19.00007
333,package-0,23.54637
333,uncore-0,0.38575
333,package-global,23.54637
333,cpu%_package-global,20.46036
333,cpu%_package-0,20.51751
333,freq_package-0,756737.375
336,psys-1,8.5486
336,core-0,0.68298
336,package-0,2.83729
336,uncore-0,0.20973
336,package-global,2.83729
336,cpu%_package-global,3.28559
336,cpu%_package-0,3.27948
336,freq_package-0,905204.0
339,psys-1,8.39588
339,core-0,0.61325
339,package-0,2.72631
339,uncore-0,0.20357
339,package-global,2.72631
339,cpu%_package-global,3.06723
